0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
18077.50000000002,18930.250000000022,19756.500000000022,20020.750000000022,19909.750000000022,19548.00000000002,19427.500000000022,19484.250000000015,19692.00000000002,20074.25000000002,19957.750000000022,19527.75000000002,19628.750000000022,20101.500000000022,20478.750000000022,20797.75000000002,21186.000000000022,21746.250000000022,22007.50000000002,21761.750000000025,21439.750000000022,21102.500000000022,20275.250000000022,19471.000000000022,18876.50000000002,18394.000000000022,18856.750000000022,19779.000000000022,20292.25000000002,19586.000000000022,18630.25000000002,17942.25000000002,17809.500000000022,18056.500000000022,17931.250000000015,16958.250000000015,16330.000000000016,15796.500000000015,15402.250000000013,16045.000000000016,15922.250000000016,15690.250000000016,15606.000000000013,15518.750000000013,15552.750000000015,14953.250000000015,14107.500000000013,13396.250000000011,13550.000000000018,14095.750000000013,14067.750000000013,13935.500000000015,13650.000000000011,13386.250000000015,13815.000000000013,14432.750000000018,14995.500000000016,15487.500000000011,15860.250000000016,15979.250000000013,16084.750000000015,15951.000000000016,16102.750000000015,15595.250000000015,14673.250000000016,14311.250000000015,13791.250000000015,13682.250000000011,12929.250000000013,12600.000000000011,12666.500000000013,13621.500000000013,14634.750000000013,16060.500000000016,16397.75000000002,15876.000000000016,15724.750000000015,15503.750000000016,16520.500000000015,17258.50000000002,17298.25000000002,17042.50000000002,17241.25000000002,16913.25000000002,16598.500000000015,16680.750000000015,17042.00000000002,17279.500000000015,17484.000000000015,17551.00000000002,17400.250000000015,16996.750000000015,16767.250000000022,17118.250000000022,17549.250000000022,17429.500000000015,16780.00000000002,15870.500000000015,15326.750000000015,15861.750000000015
66.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,51.00000000000004,372.0000000000002,996.2500000000008,1529.2500000000011,1595.7500000000016,1495.0000000000011,1635.2500000000014,2091.750000000002,2718.7500000000027,2737.2500000000027,2722.500000000002,3048.2500000000023,3087.500000000003,3256.250000000003,3485.2500000000027,3615.2500000000027,3332.5000000000036,2818.5000000000027,2802.2500000000027,3466.5000000000027,3855.7500000000036,3961.500000000004,3916.0000000000027,4037.2500000000036,3497.0000000000036,3717.0000000000036,4396.000000000005,4782.750000000004,4886.000000000005,4808.500000000005,4649.7500000000055,4322.250000000004,4403.000000000005,5017.000000000004,5340.250000000006,5601.250000000006,5439.250000000005,5619.0000000000055,5435.250000000005,4295.0000000000055,3239.750000000003,2762.5000000000023,2615.7500000000027,2619.2500000000027,3354.2500000000027,4133.000000000005,4162.250000000004,4056.750000000004,4389.000000000005,4812.0000000000055,4697.2500000000055,4605.500000000005,4867.000000000005,5125.500000000004,4927.2500000000055,4767.250000000005,5012.500000000005,5266.2500000000055,5222.0000000000055,5236.500000000005,5100.7500000000055,5027.7500000000055,4827.250000000005,4702.7500000000055,4956.750000000005,4808.5000000000055,4805.750000000005,4872.000000000004,4841.750000000005,4670.750000000005,4346.750000000005,4374.250000000004,4296.000000000003,3818.0000000000036,3490.5000000000036,2919.2500000000036,2197.7500000000023,3052.750000000003,2879.7500000000027,1601.2500000000016,2022.7500000000018,2226.250000000002,1599.7500000000011,1946.250000000002,1008.0000000000011,104.00000000000006,125.00000000000013,492.0000000000003,257.0000000000002,2.0000000000000004,0.0,0.0,0.0
32637.000000000036,32396.00000000003,30631.250000000033,30661.50000000003,31365.250000000033,30917.000000000033,30667.75000000003,30535.750000000033,30563.50000000003,29057.00000000003,28075.000000000025,27443.000000000022,26184.750000000025,25908.250000000025,26199.75000000003,25407.250000000025,24229.50000000002,24801.750000000025,25478.500000000022,24779.750000000025,23260.500000000022,22798.000000000022,23648.000000000022,23447.25000000003,23238.750000000022,21855.750000000025,20947.750000000022,21992.750000000025,23049.500000000022,22286.250000000025,21414.25000000002,21453.000000000022,20433.750000000022,20297.75000000002,20952.250000000022,21028.00000000002,20672.000000000025,20257.00000000002,19991.00000000002,19261.25000000002,19128.000000000015,19380.25000000002,19789.00000000002,19463.25000000002,18956.500000000022,17771.75000000002,18060.50000000002,19503.25000000002,18979.000000000022,20330.50000000002,20159.50000000002,20106.000000000022,20492.50000000002,20467.500000000022,21581.000000000015,20938.25000000002,21201.250000000025,21697.000000000025,21503.250000000022,21240.00000000002,21018.750000000022,21103.75000000002,21265.00000000002,21324.000000000022,21154.750000000025,20728.25000000002,20865.750000000025,21593.500000000022,22101.500000000025,22396.500000000022,22538.000000000022,22816.750000000022,23134.50000000003,23377.50000000003,23410.00000000002,23513.000000000022,23646.500000000025,24200.75000000003,24365.250000000025,24221.000000000025,24485.500000000025,24727.500000000025,25317.50000000003,25819.50000000003,26390.500000000025,26530.000000000022,27168.750000000025,27746.500000000025,28917.25000000003,30131.75000000003,30352.000000000033,30228.75000000003,20173.750000000015,22571.000000000022,28251.750000000033,30221.250000000033,30311.500000000033,32412.25000000004,32640.000000000033,32640.000000000033
32628.000000000036,32374.500000000033,30644.000000000036,30818.000000000036,31574.00000000003,31103.000000000033,30869.750000000025,30760.750000000033,30745.250000000033,30762.00000000003,30274.50000000003,28307.250000000033,27974.00000000003,27100.50000000003,25912.250000000025,26257.75000000003,25830.50000000003,25235.750000000022,24737.500000000022,25610.00000000003,25161.750000000025,24014.250000000025,23259.500000000022,23867.500000000025,23842.250000000022,23868.250000000025,22271.750000000025,22092.750000000022,22737.750000000022,22851.000000000025,22595.75000000002,23116.000000000025,22154.250000000025,21567.000000000025,22132.000000000025,22213.500000000022,21714.750000000022,21472.50000000002,21924.500000000025,21452.00000000002,20076.500000000015,20944.50000000002,21034.75000000002,20236.25000000002,19797.000000000022,19714.75000000002,19856.750000000022,18647.750000000015,18414.250000000022,19294.00000000002,19097.000000000022,20992.250000000022,23144.250000000025,21890.75000000002,21871.250000000022,21382.000000000022,22067.250000000022,21425.000000000022,21289.750000000025,21674.000000000025,21938.000000000022,21728.250000000025,21340.250000000015,21519.50000000002,21857.750000000022,22023.250000000025,21852.000000000022,21233.500000000022,22120.500000000025,22428.500000000022,22631.000000000022,22954.250000000022,22802.75000000002,23297.500000000015,23707.000000000025,23290.50000000002,23276.250000000025,23984.750000000025,23932.750000000025,24495.500000000022,24077.750000000025,24528.00000000003,24823.250000000025,24769.750000000025,25873.25000000003,25703.750000000022,26537.750000000022,27618.000000000025,29397.50000000003,30260.75000000003,30273.500000000033,30152.250000000033,20163.75000000002,22571.000000000022,28203.00000000003,31141.00000000003,30326.500000000033,31356.25000000003,32637.000000000036,32640.000000000033
11195.750000000011,11676.000000000013,11785.250000000013,11862.750000000011,12251.000000000011,12744.750000000013,13117.500000000013,13228.500000000011,13396.250000000011,14453.250000000015,15418.000000000016,15315.750000000015,14519.000000000016,13567.75000000001,12906.500000000013,11873.000000000013,10943.500000000011,10817.000000000011,10569.50000000001,10490.00000000001,10645.000000000011,11508.250000000011,11796.750000000011,11756.000000000013,11266.500000000011,9897.000000000011,9719.25000000001,10088.000000000011,10299.25000000001,10519.25000000001,11311.500000000013,11327.750000000011,11303.750000000011,11440.00000000001,11167.000000000011,11208.75000000001,11171.750000000013,10809.00000000001,10129.250000000011,10329.50000000001,10121.00000000001,9894.000000000011,10001.00000000001,10182.750000000011,10246.750000000007,9840.250000000011,10024.00000000001,10417.750000000011,10479.750000000011,11465.500000000011,13053.000000000011,13471.250000000015,13784.500000000013,12306.50000000001,12312.750000000013,12968.250000000011,11926.750000000011,11865.750000000011,12039.500000000013,11622.50000000001,11726.750000000013,12095.750000000015,11033.500000000011,10213.750000000007,9676.25000000001,9290.00000000001,9431.50000000001,9210.75000000001,8185.000000000006,7571.500000000007,7268.250000000006,7342.750000000007,7020.500000000006,6525.750000000007,6274.0000000000055,5715.750000000006,5144.500000000005,5065.500000000005,5116.0000000000055,4925.000000000005,4783.000000000004,4886.500000000005,4849.000000000005,4378.250000000004,4340.2500000000055,4310.500000000004,4671.000000000005,4226.500000000004,3563.250000000003,3683.7500000000036,3867.750000000003,4127.750000000005,3871.7500000000036,3493.2500000000027,3400.000000000004,3406.7500000000036,2914.5000000000023,2533.2500000000023,2460.5000000000023,2450.2500000000023
32640.000000000033,32532.000000000033,31315.750000000036,19725.75000000002,14302.500000000016,14422.250000000015,14275.000000000015,14131.250000000015,14061.250000000011,13797.750000000013,13821.500000000016,14112.500000000013,14260.250000000013,14561.250000000015,14993.750000000013,15140.250000000013,15511.250000000016,15890.000000000015,15806.500000000015,15478.500000000013,15564.500000000016,15711.000000000016,15837.500000000016,16010.750000000015,15874.750000000015,15394.000000000013,14896.250000000013,15399.250000000015,15742.000000000015,15527.500000000016,15626.50000000002,15915.000000000016,15801.750000000018,15402.750000000015,14482.750000000011,13988.750000000015,13880.000000000011,13966.50000000001,14447.00000000001,15415.250000000015,14845.500000000011,13839.000000000013,13426.500000000013,13397.000000000015,13152.000000000015,13625.000000000015,13878.75000000001,13499.000000000011,13809.750000000013,14172.500000000016,14977.250000000018,14055.500000000011,12952.250000000013,12734.750000000011,12793.25000000001,12823.750000000011,12798.250000000007,12439.250000000011,12469.50000000001,12533.000000000013,12531.750000000011,12257.250000000015,12138.25000000001,12044.00000000001,11956.500000000013,11714.250000000011,11154.500000000007,11099.25000000001,11394.000000000011,11464.750000000011,11756.50000000001,11573.000000000013,10605.250000000011,10698.500000000011,10637.25000000001,10397.75000000001,10718.250000000011,10552.000000000011,10617.000000000011,10946.750000000011,10457.00000000001,10405.500000000007,10395.750000000007,10296.50000000001,10160.500000000011,9810.500000000007,9096.25000000001,8802.000000000007,8941.750000000005,9105.750000000011,9153.25000000001,9168.50000000001,16115.000000000013,23081.75000000002,28241.000000000025,30079.000000000033,30048.000000000033,32384.000000000036,32640.000000000033,32640.000000000033
32640.000000000033,32640.000000000033,32640.000000000033,32640.000000000033,32640.000000000033,32640.000000000033,32626.000000000033,32611.250000000033,32627.750000000036,32628.750000000033,32608.000000000033,31227.500000000033,27072.250000000025,24555.250000000025,21962.50000000002,20330.75000000002,18711.500000000025,18836.25000000002,19683.00000000002,18012.50000000002,18225.750000000022,17727.75000000002,17687.00000000002,18256.50000000002,18120.25000000002,18476.750000000015,17863.50000000002,18081.000000000022,19271.75000000002,19986.250000000022,20222.250000000022,20193.000000000022,19949.75000000002,19057.25000000002,19601.75000000002,20044.50000000002,20415.750000000022,20338.00000000002,19340.250000000022,18035.75000000002,17760.000000000015,17716.50000000002,17950.25000000002,18856.000000000022,18842.500000000022,18865.750000000015,18530.000000000022,17769.75000000002,16399.750000000015,15859.750000000016,16363.000000000016,17299.75000000002,19592.250000000022,22427.250000000025,22354.000000000022,21485.750000000022,21283.000000000022,21117.500000000025,21086.750000000022,21415.750000000022,21518.000000000022,21237.500000000022,20857.000000000025,20848.75000000002,20856.00000000002,20729.000000000022,21234.250000000022,21902.750000000022,22255.25000000002,22238.750000000022,22238.500000000025,22293.000000000025,22462.500000000022,22661.500000000022,22854.500000000025,22881.000000000025,23114.250000000025,23207.250000000025,23369.750000000025,23388.000000000025,23475.25000000003,23792.75000000003,24414.250000000025,25486.750000000025,26516.50000000003,26750.500000000033,28013.500000000025,29633.000000000033,30794.750000000033,32424.500000000036,32635.750000000036,32637.500000000036,32637.50000000003,32640.000000000033,32640.000000000033,32640.000000000033,32640.000000000033,32640.000000000033,32640.000000000033,32640.000000000033
6619.250000000006,6539.500000000006,6469.7500000000055,6363.500000000006,6455.500000000007,6694.000000000006,6635.000000000007,6370.000000000007,6270.250000000006,6252.750000000007,6256.2500000000055,6132.7500000000055,5905.2500000000055,5670.7500000000055,5380.2500000000055,5124.500000000005,4964.750000000005,4990.7500000000055,5132.2500000000055,5199.2500000000055,5247.5000000000055,5375.5000000000055,6059.500000000006,6788.5000000000055,7322.2500000000055,7661.500000000006,7742.250000000008,7888.7500000000055,8106.750000000006,8203.000000000007,8270.75000000001,8246.500000000007,8334.50000000001,8221.750000000007,8145.750000000008,8232.75000000001,8813.750000000011,9092.250000000007,9032.500000000007,8950.25000000001,8610.250000000007,8640.75000000001,8846.250000000011,8821.50000000001,8914.00000000001,9451.750000000011,8856.250000000005,8491.000000000007,9003.50000000001,9361.50000000001,9772.750000000011,10108.500000000011,10456.000000000011,10715.500000000011,10638.00000000001,10881.25000000001,10348.500000000011,9559.50000000001,9400.25000000001,9095.25000000001,9053.750000000007,8674.25000000001,8480.500000000005,8218.750000000007,8821.50000000001,10575.50000000001,10290.00000000001,9454.25000000001,8443.50000000001,7609.500000000008,7336.000000000008,7082.250000000007,6199.250000000007,5768.0000000000055,5532.5000000000055,5478.250000000005,5424.000000000005,5164.750000000006,5245.5000000000055,5548.7500000000055,5752.500000000005,6142.500000000005,6255.0000000000055,6313.000000000006,6457.750000000006,6618.5000000000055,6719.000000000007,6562.250000000007,6116.750000000006,5676.250000000006,5633.0000000000055,5992.2500000000055,6520.0000000000055,7027.750000000007,7524.000000000008,8435.50000000001,9502.75000000001,10136.000000000011,9807.75000000001,8819.25000000001
18777.25000000002,18278.75000000002,18306.75000000002,18497.25000000002,18645.25000000002,18506.50000000002,17958.000000000022,17543.00000000002,17593.50000000002,18379.250000000022,18784.750000000022,18672.50000000002,19149.75000000002,18873.00000000002,18461.50000000002,17757.50000000002,17293.250000000015,16612.75000000002,15410.500000000015,15475.250000000015,15788.250000000015,15316.500000000018,15401.000000000016,15574.500000000016,15131.250000000015,14855.500000000015,14355.250000000015,14099.500000000011,14795.500000000013,14561.000000000016,14568.250000000015,13115.000000000013,12754.000000000015,12795.250000000015,13231.750000000016,13177.750000000016,12434.250000000013,13025.500000000015,12041.500000000013,10657.500000000011,10770.250000000013,10766.000000000013,12693.750000000013,11880.500000000013,10312.750000000011,10499.250000000011,12172.500000000013,13042.750000000013,12867.250000000013,12864.000000000015,12558.750000000013,12035.250000000011,12536.750000000011,13006.000000000013,13104.000000000015,13013.500000000013,13079.750000000011,13693.750000000011,14716.500000000015,14164.250000000015,13719.750000000016,14488.000000000015,14721.250000000015,14445.750000000013,14736.750000000015,15077.250000000015,14786.750000000013,14329.500000000015,14105.000000000013,13754.000000000016,13574.500000000013,13696.750000000015,13678.750000000011,13245.000000000013,12467.750000000013,12404.250000000013,12292.500000000013,11894.000000000013,11970.250000000013,11938.000000000011,12169.250000000013,12539.250000000011,11873.500000000013,12209.250000000015,12950.000000000011,13450.250000000015,13977.250000000011,13931.250000000015,14127.000000000013,13891.250000000013,13928.000000000011,14008.250000000013,13838.500000000016,13528.000000000016,13327.750000000015,13234.500000000011,12690.000000000013,12902.250000000011,12887.250000000013,12889.500000000013
9713.00000000001,9719.00000000001,9767.250000000007,9820.50000000001,9880.750000000011,9952.500000000011,9998.25000000001,10090.250000000011,10342.25000000001,10630.000000000011,11112.000000000015,11646.750000000011,12025.750000000011,12244.250000000013,12463.000000000015,12740.000000000011,12765.750000000015,12207.750000000015,11172.250000000011,10761.250000000011,10818.000000000011,10609.500000000011,10214.00000000001,9016.250000000007,8938.25000000001,8810.00000000001,9074.50000000001,9249.500000000007,8867.250000000007,8847.25000000001,8997.000000000007,9081.250000000011,9125.000000000011,9239.00000000001,9300.250000000007,9541.00000000001,9610.500000000011,9447.500000000007,9508.00000000001,9679.500000000011,9988.500000000011,10233.75000000001,10568.500000000011,11457.00000000001,11961.000000000011,12498.500000000011,12548.500000000015,12280.500000000013,12255.25000000001,12106.750000000013,11650.500000000011,11651.000000000013,12612.000000000013,12538.000000000015,12052.000000000011,11549.250000000013,11968.750000000011,11986.750000000011,12161.250000000015,12133.750000000013,11998.500000000015,12280.000000000011,12850.000000000015,13369.250000000015,14625.000000000015,15043.250000000015,14594.000000000015,14819.500000000015,14324.500000000016,13532.250000000015,14214.250000000016,14512.500000000016,14554.750000000015,14773.750000000015,15012.000000000015,15074.500000000015,14586.000000000015,14026.000000000013,13422.250000000016,13082.000000000013,12640.250000000015,12655.000000000013,12250.250000000013,11857.500000000013,11334.000000000011,11193.000000000011,11801.000000000013,11924.250000000015,12097.250000000011,12143.250000000013,11794.00000000001,11366.00000000001,11103.250000000013,10839.500000000013,10482.00000000001,11196.00000000001,11357.750000000011,11559.250000000013,12168.500000000011,12185.000000000013
