0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.5538449754901962,0.5799708946078432,0.6052849264705884,0.6133808210784315,0.6099800857843138,0.5988970588235294,0.5952052696078433,0.5969099725007467,0.603278437380314,0.613988065524418,0.6093050838320124,0.5957376291043626,0.59847707512016,0.6130391173520562,0.6259377438520315,0.6365428472034322,0.6480715190068862,0.6653918364508726,0.6739578012043528,0.6664086447657678,0.6568512217754408,0.6368457912669873,0.6071065425312192,0.5820923941069601,0.5641945110704757,0.5484484452756031,0.557981239477271,0.5801072504223905,0.5942477839756175,0.5718280292904528,0.5426433141812483,0.5215069953689762,0.5189275982872714,0.5303182795352621,0.5491847532663858,0.5395419000225407,0.5128696132215436,0.4939401284692763,0.47591072389316,0.4960219622654706,0.4971034942113704,0.4916169119688975,0.4961659508615741,0.4958780980746727,0.4967792432121199,0.4754146163659559,0.4457131336827828,0.4196384371390329,0.426421078990568,0.4491925512383379,0.450943343279673,0.4464582051425481,0.4200769244791191,0.4083138367444689,0.4345345153426883,0.4531406244213178,0.4737770935613776,0.491681930622958,0.5002027211782344,0.4940957711919639,0.486301966822579,0.4788716077272859,0.4875373690315643,0.4638701862129193,0.4304103350527442,0.4204670013356053,0.4025272747309261,0.4130087111905293,0.3907888134787545,0.3760819783736946,0.3675855931974869,0.3991157917437952,0.4310619492921237,0.4826584672756447,0.4868732701120742,0.4750346248091195,0.4609636491009574,0.4492340607616604,0.4966911491337502,0.5174095851263016,0.5163381636996746,0.5065111631640157,0.5092885568893527,0.4949174588900307,0.4873441994247362,0.4946804299985749,0.5093772853446988,0.5165092854894554,0.5181097478550584,0.5281534877175427,0.531138714763681,0.5143431489731608,0.5121480821244162,0.5241937955980628,0.5355048709543379,0.5333522522453424,0.514093137254902,0.4862285539215686,0.4695695465686275,0.4859604779411764
0.3121859681372549,0.3213158700980392,0.3325214460784314,0.3439874387254901,0.3643382352941177,0.3718673406862746,0.3481617647058824,0.3546331262591058,0.3955419379548067,0.4041747625008638,0.3729812157759755,0.2969323261908432,0.1970621590970459,0.1512691921919604,0.1599205766690102,0.1700514089134552,0.1800944940246424,0.1965479143005045,0.2075496524714004,0.2040282379168343,0.1906124342715743,0.1755415837143239,0.2077468145276604,0.2221155600688632,0.2100580240170351,0.1927715616976766,0.1717068868756513,0.1429597525241394,0.1375208458271377,0.1400562521012538,0.1458360537999478,0.1611661389958247,0.1553538990528091,0.1507097480656044,0.2249632453714086,0.2961784543894022,0.3369820239450711,0.3716432640199457,0.3209791908918932,0.2746507195439683,0.2485298370770267,0.2227679811163566,0.1930152492566638,0.1720295713221997,0.2033215178940928,0.2204027701840714,0.2033833070635241,0.2103555123668432,0.2965972009682535,0.3488703211060737,0.3712291992105288,0.3832298484085697,0.3881769627590733,0.3412302194057072,0.2159845157991801,0.1842339172623235,0.1744126012635056,0.1762939743565534,0.1676362710617875,0.1362573323620749,0.1186194474303476,0.1398132862204458,0.2046266869111725,0.2221126667981332,0.2036432919745341,0.1614056095426702,0.1324339712742901,0.1475809693991512,0.1538718849305904,0.1558314103074189,0.1464140292846036,0.145193465485326,0.1509625856156677,0.1588303317705485,0.1444167158219519,0.1535121985865975,0.1354920733764043,0.1336927685066324,0.1543469460256611,0.1535574680550536,0.149477684359888,0.1494537175056102,0.1566332854906054,0.1660698227132579,0.1720437839565355,0.1774456564761014,0.1897632284597661,0.1883537928863707,0.159564570892407,0.1672556408612575,0.1733492289351229,0.168989925645364,0.1821213425129087,0.188454110722825,0.1811179340381981,0.1885934300243133,0.1974111519607843,0.1995863970588235,0.212078737745098,0.2277650122549019
0.9995940563725492,0.9916666666666668,0.9380667892156864,0.9478477328431374,0.9736749387254904,0.9595741421568628,0.9521369485294118,0.948869773035412,0.9480045959402528,0.9482301802459084,0.9479910353272796,0.9478341297980578,0.9486957930550306,0.91611758351979,0.8501464077939935,0.8122221792740906,0.7782710063922424,0.7510063432461038,0.7263889533893713,0.7057079604916863,0.6889266934735537,0.6674011063809694,0.6475882558545962,0.6346045522701849,0.6258757035313113,0.6167945101271038,0.6140383227771986,0.6188692181493183,0.6221955687727455,0.6278013300423942,0.624640898406895,0.6156494420796469,0.6130465810302322,0.6102062013381748,0.6300200177751198,0.6478074662320321,0.637839423110099,0.6406842460654116,0.6352939134660438,0.6283288744338946,0.6198434747552649,0.5791620383226881,0.5638660430178571,0.5694872885863205,0.5692102848300554,0.5676325861126297,0.561700450863238,0.5618158816303329,0.5916177438950874,0.6428959496421746,0.6614814745526486,0.6876340176390519,0.7046610401210376,0.7038115063647918,0.688243510969497,0.6539480019258544,0.6262707807263749,0.6356005816039428,0.6438801776403255,0.6334298201893953,0.6342058627000955,0.6444618221488497,0.6438884540301967,0.6108403527058623,0.5813653050792322,0.5780960714779163,0.5843220805936157,0.6035291489836944,0.6168959780283622,0.6295765806388866,0.6414119169820139,0.6565605736570638,0.6702908007596282,0.6900576407626868,0.7091247334271065,0.7343744451152385,0.7425685201041312,0.7661360718870348,0.8027743124117018,0.8250829418914033,0.8472848557006204,0.8827826827630261,0.9266212160751564,0.9356050873586842,0.938279002876318,0.940146921457182,0.9411884971966438,0.943649669499528,0.9456826838208984,0.9464685003049116,0.9501749798100216,0.9452585337079524,0.6206586550282764,0.6910520507632886,0.8633901226587868,0.954441214594151,0.9280484068627451,0.9588235294117649,0.9998468137254904,1.0
0.5149739583333335,0.5152496936274511,0.5116498161764707,0.5274816176470588,0.5427542892156865,0.5515931372549019,0.5342447916666668,0.4663995894261925,0.4187284565300652,0.4468670081636727,0.4695978990011014,0.4740712193618005,0.4544472646757034,0.4347504050613378,0.4285460431265596,0.444776004019945,0.4788469258561589,0.4941550966166779,0.4816018823820802,0.4832414775366133,0.505505722239406,0.5031436642771145,0.4916351561755267,0.5015748093964948,0.4861826846200732,0.4423357317189134,0.4176220636575001,0.4154607115747203,0.4024661743080829,0.4352403834326902,0.43923021676678,0.415148086955814,0.3928814713896457,0.3774587557065677,0.3694816143795736,0.3691848872089191,0.3737104509540075,0.3775040254860882,0.3560978149568717,0.3442882372484218,0.3880178435273393,0.4139822271591225,0.3858044547999512,0.3595273552458957,0.3690375515051189,0.3689083287771095,0.3841867966716762,0.3887717496928916,0.3851033638463037,0.3881655363632958,0.3730064448539384,0.3714269732057951,0.3739495798319327,0.4142549232724795,0.467146287352439,0.4583904299840746,0.4272076148278871,0.4320864097286476,0.4490886975871465,0.4445136679062991,0.42200013557615,0.4056632007800659,0.4129124739477728,0.4227117784601514,0.4230958687671361,0.4105006217473402,0.38844910553576,0.3877417913781551,0.3793628577213229,0.3585846529269779,0.3333393256811053,0.3319375303272648,0.3619033904254456,0.468665118822443,0.5143336812015066,0.5263326112432969,0.5308632365532808,0.5355840821566111,0.5623063640644751,0.5703938508031402,0.5575770425762677,0.5700093367622727,0.5570035229645093,0.5437596351490235,0.5496085011185681,0.5750914301093996,0.5969693871934199,0.5636685552407932,0.5349194106280961,0.5369881006364048,0.5275391301003729,0.5192871889601217,0.5187100442586674,0.568090552387959,0.6103313480154515,0.6170300887399238,0.6327129289215686,0.6513020833333333,0.6277573529411765,0.5998238357843139
0.5325291053921569,0.5319240196078431,0.5414368872549019,0.5431602328431373,0.5464613970588236,0.6670726102941178,0.6743642769607844,0.6062168228021663,0.5330141708157794,0.5346015313606377,0.560700230278105,0.6009634653923231,0.5505751471620673,0.4187716997145281,0.4091460446717606,0.3930887866723357,0.3810718586912885,0.4024909409792241,0.4531416894998374,0.5016332786326902,0.5062248685431487,0.4599822160669178,0.4329620920847765,0.4338381714757193,0.4735250579844371,0.5044296174205205,0.5206285576845987,0.5098068023213105,0.491181085543881,0.4773884592992267,0.4641714546879081,0.4461490880382853,0.4247518489684702,0.4548828895562765,0.531201980181572,0.5289043399857818,0.4903995445606045,0.4982686081340788,0.5085128169527411,0.506915665600028,0.4901185770750987,0.4740783810052763,0.4705186833823094,0.4288373577279012,0.3589344513017974,0.3342901403316931,0.3460558630548733,0.3604627711263087,0.3650427088840044,0.3622747199220653,0.3832209303413247,0.4329585500922974,0.489363641335059,0.4929351730744433,0.4782664268563237,0.4507425650901818,0.4456345220550273,0.4081896633117435,0.3508113561575379,0.3077962657669747,0.2920891316347577,0.3337870845039147,0.3989928043984644,0.3923336244377457,0.366764254844556,0.3525814028462211,0.3582448664732028,0.3371990171990172,0.3428226864200139,0.3484611371935315,0.3491411467555931,0.3322071060151321,0.3376564932902517,0.4003567810816383,0.4334770180135215,0.4622412017472211,0.4766698667220189,0.5194266153187849,0.5448574426424542,0.5038268239004039,0.4841429701452371,0.4789595243165325,0.5351154749478078,0.5289375642343267,0.5059843400447426,0.4885059291040639,0.4117512915883589,0.3508419892980799,0.3284165997407781,0.3658155207730677,0.4649925008652848,0.5753403393303426,0.5409546348659945,0.482611427870762,0.4648798805731258,0.4822788596497955,0.5353860294117648,0.4189568014705882,0.3916590073529413,0.382077205882353
1.0,0.9963005514705884,0.9288066789215684,0.4332031250000001,0.3073223039215687,0.306969975490196,0.2962316176470589,0.2913542041685497,0.2947606281118346,0.3029160362795769,0.3096123780257695,0.3124325574225373,0.3102091514361321,0.3098912120978319,0.313559911305463,0.3173823972788063,0.3163774202513662,0.3116303146899071,0.3043855168036656,0.2910719261850946,0.2845112898236931,0.2631549956327066,0.2517794159702583,0.2729061381865494,0.3008699644573211,0.3258027195790673,0.3391726128437425,0.3054188398344719,0.2883830210224519,0.2863527154348878,0.2633194045442674,0.254616780746661,0.2576148306734137,0.258601115951014,0.2629637935760383,0.2757529519879318,0.2748076458613669,0.2648856415672558,0.2399989586768253,0.2215548444630961,0.2207041006809637,0.2326697445154124,0.2416494235885308,0.2408343084069069,0.2423844396063119,0.2353927464917076,0.2418533044976357,0.2594378540914174,0.2624300937647811,0.2713196447974821,0.2727510827167537,0.2648747925640021,0.2540512951384459,0.2489269200302121,0.2546402388364938,0.2325469427058256,0.2220334369045048,0.2204807674150725,0.2198723328021724,0.2083445155848637,0.1993840969175792,0.2011662370511966,0.2090025179890038,0.2064211999136077,0.2011152934615921,0.2066780269884401,0.2313944091393306,0.2646593701139156,0.2699888205209461,0.2656781871391562,0.2515527671163924,0.2482702226695181,0.2408489114097221,0.2359058026229683,0.2236943599981851,0.2330249653751908,0.2239173866791209,0.2168249893025246,0.2411702013400639,0.2408353316033242,0.2343855757704257,0.226875133089813,0.2207153575156576,0.2188222636176772,0.2121604346436561,0.2127748840302075,0.2225227846409109,0.2361189801699716,0.2305086632580847,0.2468140665801447,0.2676998807829866,0.2636950683783238,0.4901877919842635,0.7070152044632457,0.8645366822106284,0.9333338446552796,0.91577818627451,0.9825980392156866,1.0,1.0
0.8412071078431373,0.8340379901960787,0.8412837009803922,0.836825980392157,0.8259650735294117,0.8175015318627451,0.8018382352941178,0.7772177496572168,0.7667560321715814,0.7628080576909785,0.7590474650154417,0.7606906119932174,0.7614547250017359,0.7434534372347814,0.739703166889433,0.7371806269568242,0.7241222246240309,0.718185259872208,0.7288193315686002,0.7341161717806607,0.7345808846272811,0.7192656652056564,0.7037192971306918,0.6920434441121169,0.6878656185930164,0.6780167358711845,0.6708169646436302,0.6616306308512289,0.6651934246305257,0.6651933973481153,0.6254651997910682,0.594162793915372,0.5848741403918515,0.5433699144115491,0.4971136195625991,0.4874551349851749,0.4694131042335162,0.4459459459459459,0.4269338239122509,0.4546853415866688,0.4950088954716352,0.5036101083032489,0.5199092347550901,0.5285696557103852,0.5593590873922664,0.5586294878804448,0.5295626993145413,0.5037128032122622,0.4774306038600298,0.4486960920229309,0.4157725873890391,0.3970371613432529,0.3902459031334877,0.4115653151078606,0.4177447480621924,0.4817043813192103,0.52014944287471,0.5453103461298789,0.5531459498194368,0.5647356515738219,0.5745814086362007,0.5750185844894332,0.5921895187528881,0.598266520175414,0.6142478739718387,0.6479804725279786,0.6564669580869118,0.6614518650882287,0.6496949850793565,0.6394790589109042,0.6503015649016206,0.6568840644825044,0.6550622373027803,0.6566475128414297,0.6517174100458281,0.657303171277389,0.6382640132153636,0.6243560119811725,0.6351837011211261,0.6331669020792957,0.6486907451050745,0.6619518747235825,0.6493834812108559,0.6462776207605342,0.6550095877277083,0.6874356822823485,0.7044326840660854,0.7390305319483791,0.759885815157322,0.7765937485340799,0.789547359920009,0.7965182161096535,0.801581325301205,0.7970617987860951,0.7974514058820813,0.796787875534012,0.8053002450980392,0.8236443014705883,0.8435508578431373,0.7061121323529415
0.1945542279411764,0.1891161151960784,0.1798177083333333,0.1652267156862745,0.1564568014705882,0.1541130514705882,0.1559512867647058,0.1589441512382324,0.1597625430869398,0.1580434832694626,0.154994878430104,0.1521504547556652,0.1530639798177736,0.1571560836355219,0.1534848145372509,0.1559429477020602,0.1499706636198004,0.1478262213259779,0.1481756683539992,0.1495494937610304,0.1543380760903185,0.1377861364011929,0.1309936131676781,0.1328234706101692,0.1809351920017098,0.2585422675837586,0.2968812635292231,0.2980484340948603,0.3035398884388838,0.3317233971021148,0.3448762731783756,0.3639870754555739,0.3774815103152977,0.3972737300622388,0.4351664963909862,0.4715031297140775,0.4739329952040851,0.4742368890350952,0.4730210520835141,0.4846648831068912,0.4892246479058394,0.491078866981394,0.4966962841891116,0.5095291281069388,0.5254601723734638,0.5469017678148349,0.5704061434698143,0.5828550998331531,0.5977759847156915,0.6018116077784857,0.6055356524829995,0.6009956927896178,0.5707632293698391,0.5604240738352708,0.5558335083218449,0.5428687826376799,0.5463958171014466,0.5597843533432784,0.5573418067642871,0.5459111298546945,0.5323203858109873,0.537231731688244,0.5362279204428642,0.5103905494361025,0.4906175937543566,0.4807810988808547,0.4816056275943137,0.5017288362742909,0.5074867298703354,0.5032492506830059,0.4897126369625988,0.4787304782272703,0.4664152573645224,0.4570831801923748,0.4388402377603341,0.4377463688341205,0.4243359885143959,0.4134788189987163,0.4164112393526052,0.4045593404066616,0.401485806551575,0.3982292912250814,0.3927942327766179,0.3829971736896196,0.3739054010866091,0.3661083229105646,0.3520118896900975,0.3293122442555869,0.2880622768584855,0.2660078495144871,0.2576087374533707,0.2538613185141491,0.2527200639291861,0.2381828214088651,0.2131138710620681,0.1984031415620374,0.1999463848039215,0.2067478553921568,0.2089001225490195,0.2074525122549019
0.1829503676470588,0.1837009803921568,0.1890548406862745,0.189108455882353,0.1908471200980392,0.1993489583333333,0.2174862132352942,0.2326482776581973,0.2655687476062812,0.2776570335839521,0.2493703934751968,0.2281563126252505,0.1944622316172783,0.1654270503819149,0.1928488098089358,0.2087743032739361,0.2174288978785164,0.2154231277379876,0.1935633678539915,0.1792271728024274,0.1752861119703062,0.1592527600506763,0.1537208858949509,0.162074464287131,0.1648895327206377,0.1570572759833908,0.1358374088030144,0.1082298783026029,0.1180346184494812,0.1838935310083558,0.1698632149386262,0.168385327223746,0.1845075905021409,0.1955893364680874,0.2195891787728522,0.2307665632098208,0.2098730290170099,0.1769049639004796,0.1435030111595133,0.1187291262305687,0.125702216418499,0.1437534712579839,0.161021369824903,0.1650001772861042,0.1686309084693308,0.1598961180973209,0.1624940434734797,0.1484021195064263,0.1674132606215743,0.2789257746637192,0.3216814614571543,0.3090842982603344,0.2841375161778376,0.2727465320634453,0.2712200199030412,0.2551849931484019,0.2586807348233813,0.2419510168627376,0.2300555361739441,0.2206034581911589,0.1984737999089701,0.1960205056911981,0.2156700019804407,0.217764881539285,0.2316092755239555,0.2451803067286878,0.25317746023583,0.2654456109001564,0.2514766595364476,0.2420006542708858,0.2255040313519635,0.2383767949247882,0.2395798644549848,0.2304913359568993,0.2171604882254187,0.2308942078909052,0.2232254828191622,0.2142490372272144,0.232668809226778,0.2624002233682619,0.3044924853417271,0.3107995216956869,0.3445165709812107,0.3539391700924972,0.3285155001597954,0.3130313632981333,0.3382349471962507,0.3496616304689959,0.3232480657755583,0.3283583256453958,0.3158404799446218,0.2664659039754116,0.2403107327268256,0.2291168536570413,0.2205395755421149,0.2061036500717129,0.1799249387254901,0.1665747549019608,0.1655407475490196,0.1648590686274509
0.0,0.0,0.0,0.0,0.0,0.0,2.297794117647057e-05,0.0,0.0,0.0,0.0070854801568047,0.0185756127639895,0.0367152963685879,0.055667001003009,0.065431536007046,0.0697615090255498,0.0691412160701602,0.0609600630461488,0.0764175916035851,0.0990881506022231,0.1227420352613671,0.1117869705148685,0.1045883511804518,0.1030726633715994,0.0990999548790045,0.0935449618054455,0.0708891205002806,0.0451937282173086,0.0393421344483968,0.0591713065083517,0.1003280882737007,0.120984479152254,0.121480472297911,0.1090105395373553,0.1169586271627088,0.1298874690062941,0.1357519925473553,0.1421039873954672,0.1343480449157395,0.1202853695640769,0.1304435466201589,0.1499149541793946,0.1670376101963102,0.1698578165443392,0.1619105025460172,0.1488791689447786,0.1306770279681829,0.1421041051685888,0.1543640967140591,0.1599254374461389,0.1290093258626657,0.0915235591355745,0.0641736087059552,0.0628373523939355,0.0727830477216495,0.0632383985778304,0.0601244731481568,0.0711803916384991,0.079692995276125,0.0654065866656442,0.0504924319456145,0.0602909800059856,0.0898271358110847,0.0892094167582237,0.0841488916771225,0.0862893197623543,0.0828894684641663,0.1044002680366316,0.1098053714315894,0.1043208402960133,0.0945143052322185,0.0935158061211652,0.0852781552917458,0.0814680017570123,0.0699759517219474,0.0897315245569799,0.0872058327495394,0.0818228498074454,0.1055279703236146,0.1030203987780442,0.1018209692808272,0.0809104162230339,0.0722207724425887,0.0639934480986638,0.0600591243208692,0.0637873438563715,0.0560278055186405,0.0434450739691532,0.0343826782547848,0.0343455350022672,0.0769680421489828,0.0794849505596001,0.0114949594295549,0.0,0.0058943934007418,0.0151325729975993,0.0043198529411764,0.0,0.0,0.0001225490196078
